symbol,strategy,direction,entry_datetime,exit_datetime,exit_reason,pnl_net,r_multiple,capital_after
HYPE/USDT:USDT,v1_sniper,short,2026-02-03 08:00:00+00:00,2026-02-03 08:15:00+00:00,stop_loss,-2.1493999999999938,-1.0746999999999969,235.69917687641458
SOL/USDT:USDT,v1_sniper,long,2026-02-03 08:00:00+00:00,2026-02-03 09:00:00+00:00,stop_loss,-2.3339588333306462,-1.1669794166653231,233.36521804308393
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-03 08:45:00+00:00,2026-02-03 14:30:00+00:00,take_profit,2.8023705921942637,1.4011852960971318,236.16758863527818
ADA/USDT:USDT,v1_sniper,long,2026-02-03 15:30:00+00:00,2026-02-03 17:00:00+00:00,stop_loss,-2.1082512598030947,-1.0541256299015473,234.05933737547508
BNB/USDT:USDT,v1_sniper,short,2026-02-03 09:15:00+00:00,2026-02-03 17:15:00+00:00,take_profit,3.8000225825839973,1.9000112912919986,237.8593599580591
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-04 14:00:00+00:00,2026-02-04 15:00:00+00:00,take_profit,3.1638780356245055,1.5819390178122528,241.02323799368358
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-02-04 14:45:00+00:00,2026-02-04 16:45:00+00:00,take_profit,3.7295343335815843,1.8647671667907921,244.75277232726518
ETH/USDT:USDT,v1_sniper,long,2026-02-05 09:15:00+00:00,2026-02-05 10:45:00+00:00,stop_loss,-2.1692865652970013,-1.0846432826485006,242.58348576196818
HYPE/USDT:USDT,v1_sniper,long,2026-02-05 13:45:00+00:00,2026-02-05 15:00:00+00:00,stop_loss,-2.1490987300215276,-1.0745493650107638,240.43438703194664
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-02-06 08:00:00+00:00,2026-02-06 09:30:00+00:00,take_profit,3.5248579834052953,1.7624289917026477,243.95924501535194
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-02-06 08:00:00+00:00,2026-02-06 11:00:00+00:00,take_profit,3.3775257752285537,1.6887628876142768,247.3367707905805
XAUT/USDT:USDT,v1_sniper,long,2026-02-07 06:30:00+00:00,2026-02-07 14:00:00+00:00,take_profit,3.2157010333949234,1.6078505166974617,250.55247182397542
BNB/USDT:USDT,v1_sniper,long,2026-02-07 15:15:00+00:00,2026-02-07 16:00:00+00:00,take_profit,3.7353964150542485,1.8676982075271242,254.28786823902968
BNB/USDT:USDT,v1_sniper,long,2026-02-08 08:30:00+00:00,2026-02-08 09:30:00+00:00,stop_loss,-2.3285667557829215,-1.1642833778914607,251.95930148324675
ADA/USDT:USDT,v1_sniper,long,2026-02-08 08:30:00+00:00,2026-02-08 10:15:00+00:00,stop_loss,-2.251757295313602,-1.125878647656801,249.70754418793314
SOL/USDT:USDT,v1_sniper,long,2026-02-08 08:45:00+00:00,2026-02-08 10:15:00+00:00,stop_loss,-2.1412754770383486,-1.0706377385191743,247.5662687108948
SOL/USDT:USDT,v1_sniper,short,2026-02-08 15:30:00+00:00,2026-02-08 16:45:00+00:00,take_profit,3.79443933206925,1.897219666034625,251.36070804296406
HYPE/USDT:USDT,v1_sniper,short,2026-02-09 08:00:00+00:00,2026-02-09 09:45:00+00:00,take_profit,3.7417883638090896,1.8708941819045448,255.10249640677316
BNB/USDT:USDT,v1_sniper,long,2026-02-09 13:30:00+00:00,2026-02-09 13:45:00+00:00,stop_loss,-2.4554959534706366,-1.2277479767353183,252.64700045330252
HYPE/USDT:USDT,v1_sniper,long,2026-02-09 14:45:00+00:00,2026-02-09 15:45:00+00:00,stop_loss,-2.132165587633324,-1.066082793816662,250.5148348656692
SOL/USDT:USDT,v1_sniper,long,2026-02-09 14:45:00+00:00,2026-02-09 16:45:00+00:00,take_profit,3.8128765422967206,1.9064382711483603,254.32771140796592
NCSKAAPL2USD/USDT:USDT,v1_sniper,short,2026-02-09 14:45:00+00:00,2026-02-10 02:45:00+00:00,time_exit,0.6782733935107076,0.3391366967553538,255.00598480147664
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-02-09 15:45:00+00:00,2026-02-10 04:45:00+00:00,time_exit,0.29722399885969114,0.14861199942984557,255.30320880033634
HYPE/USDT:USDT,v1_sniper,long,2026-02-10 09:15:00+00:00,2026-02-10 10:30:00+00:00,stop_loss,-2.327303021370662,-1.163651510685331,252.97590577896568
SOL/USDT:USDT,v1_sniper,long,2026-02-10 13:30:00+00:00,2026-02-10 14:15:00+00:00,take_profit,3.5167931438552626,1.7583965719276313,256.4926989228209
ETH/USDT:USDT,v1_sniper,long,2026-02-10 13:45:00+00:00,2026-02-10 14:30:00+00:00,stop_loss,-2.400989540862141,-1.2004947704310704,254.0917093819588
HYPE/USDT:USDT,v1_sniper,long,2026-02-10 13:30:00+00:00,2026-02-10 14:45:00+00:00,stop_loss,-2.173766800966968,-1.086883400483484,251.91794258099182
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-02-10 14:30:00+00:00,2026-02-10 14:45:00+00:00,take_profit,3.34301981158999,1.671509905794995,255.2609623925818
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-10 13:30:00+00:00,2026-02-10 15:00:00+00:00,stop_loss,-2.52940396362648,-1.26470198181324,252.7315584289553
BTC/USDT:USDT,v1_sniper,short,2026-02-10 14:45:00+00:00,2026-02-10 16:00:00+00:00,stop_loss,-2.141594327264881,-1.0707971636324405,250.58996410169044
HYPE/USDT:USDT,v1_sniper,short,2026-02-11 09:45:00+00:00,2026-02-11 11:45:00+00:00,stop_loss,-2.2334724603571425,-1.1167362301785713,248.3564916413333
SOL/USDT:USDT,v1_sniper,long,2026-02-11 14:15:00+00:00,2026-02-11 14:30:00+00:00,stop_loss,-2.178373516135034,-1.089186758067517,246.17811812519827
BTC/USDT:USDT,v1_sniper,long,2026-02-11 14:15:00+00:00,2026-02-11 14:45:00+00:00,stop_loss,-2.1360599904405944,-1.0680299952202972,244.04205813475767
HYPE/USDT:USDT,v1_sniper,long,2026-02-11 13:30:00+00:00,2026-02-11 15:00:00+00:00,stop_loss,-2.208461867992568,-1.104230933996284,241.8335962667651
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-11 15:00:00+00:00,2026-02-12 04:00:00+00:00,time_exit,0.12187604897324997,0.060938024486624984,241.95547231573838
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-11 15:00:00+00:00,2026-02-12 04:00:00+00:00,time_exit,-0.1393606122433082,-0.0696803061216541,241.81611170349507
ETH/USDT:USDT,v1_sniper,short,2026-02-12 15:45:00+00:00,2026-02-12 16:00:00+00:00,take_profit,3.7931377053229114,1.8965688526614557,245.609249408818
BNB/USDT:USDT,v1_sniper,short,2026-02-12 14:15:00+00:00,2026-02-12 16:15:00+00:00,take_profit,3.746673802902482,1.873336901451241,249.35592321172047
NCSISP5002USD/USDT:USDT,v1_sniper,long,2026-02-13 09:30:00+00:00,2026-02-13 11:00:00+00:00,stop_loss,-2.7964225492266954,-1.3982112746133477,246.55950066249378
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-02-13 09:30:00+00:00,2026-02-13 11:00:00+00:00,stop_loss,-2.7090813436912367,-1.3545406718456183,243.85041931880255
BNB/USDT:USDT,v1_sniper,long,2026-02-13 08:30:00+00:00,2026-02-13 13:45:00+00:00,stop_loss,-2.348389405968664,-1.174194702984332,241.50202991283388
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-02-13 13:45:00+00:00,2026-02-13 14:30:00+00:00,stop_loss,-2.4089128393739836,-1.2044564196869918,239.0931170734599
BNB/USDT:USDT,v1_sniper,short,2026-02-13 14:00:00+00:00,2026-02-13 14:45:00+00:00,stop_loss,-2.2819831346149346,-1.1409915673074673,236.81113393884496
BNB/USDT:USDT,v1_sniper,short,2026-02-15 08:15:00+00:00,2026-02-15 08:30:00+00:00,take_profit,3.473147924528262,1.736573962264131,240.28428186337322
SOL/USDT:USDT,v1_sniper,long,2026-02-16 09:15:00+00:00,2026-02-16 11:00:00+00:00,stop_loss,-2.4869932952076153,-1.2434966476038076,237.7972885681656
BNB/USDT:USDT,v1_sniper,long,2026-02-16 09:00:00+00:00,2026-02-16 12:15:00+00:00,take_profit,3.614026430371159,1.8070132151855796,241.41131499853677
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-16 14:00:00+00:00,2026-02-16 14:30:00+00:00,take_profit,2.723500580226629,1.3617502901133145,244.1348155787634
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-16 14:00:00+00:00,2026-02-16 14:30:00+00:00,take_profit,2.998744086114166,1.499372043057083,247.13355966487757
BNB/USDT:USDT,v1_sniper,short,2026-02-16 13:30:00+00:00,2026-02-16 15:30:00+00:00,take_profit,3.484587634408601,1.7422938172043005,250.61814729928616
NCCOXAG2USD/USDT:USDT,v1_sniper,long,2026-02-17 08:00:00+00:00,2026-02-17 09:45:00+00:00,stop_loss,-2.243145939854114,-1.121572969927057,248.37500135943205
HYPE/USDT:USDT,v1_sniper,long,2026-02-17 14:00:00+00:00,2026-02-17 14:30:00+00:00,stop_loss,-2.434479598662198,-1.217239799331099,245.94052176076985
ETH/USDT:USDT,v1_sniper,short,2026-02-17 14:45:00+00:00,2026-02-17 16:30:00+00:00,stop_loss,-2.1231371579857052,-1.0615685789928526,243.81738460278416
SOL/USDT:USDT,v1_sniper,long,2026-02-17 16:00:00+00:00,2026-02-17 16:30:00+00:00,take_profit,3.785857805050572,1.892928902525286,247.60324240783473
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-17 15:00:00+00:00,2026-02-17 18:30:00+00:00,stop_loss,-2.299018253592806,-1.149509126796403,245.30422415424192
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-18 13:30:00+00:00,2026-02-18 14:30:00+00:00,take_profit,2.743322706592121,1.3716613532960604,248.04754686083405
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-18 13:45:00+00:00,2026-02-18 14:45:00+00:00,stop_loss,-2.7484043257039366,-1.3742021628519683,245.2991425351301
ADA/USDT:USDT,v1_sniper,long,2026-02-18 15:00:00+00:00,2026-02-18 15:30:00+00:00,take_profit,3.512890866510494,1.756445433255247,248.8120334016406
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-19 08:45:00+00:00,2026-02-19 09:45:00+00:00,take_profit,2.7443867975939025,1.3721933987969512,251.5564201992345
SOL/USDT:USDT,v1_sniper,short,2026-02-19 10:00:00+00:00,2026-02-19 13:00:00+00:00,take_profit,3.598050117425986,1.799025058712993,255.1544703166605
NCSISP5002USD/USDT:USDT,v1_sniper,short,2026-02-19 09:45:00+00:00,2026-02-19 21:45:00+00:00,time_exit,0.23884281639695226,0.11942140819847613,255.39331313305746
HYPE/USDT:USDT,v1_sniper,short,2026-02-20 08:00:00+00:00,2026-02-20 09:15:00+00:00,stop_loss,-2.351064184194037,-1.1755320920970185,253.04224894886343
ADA/USDT:USDT,v1_sniper,short,2026-02-20 13:30:00+00:00,2026-02-20 14:30:00+00:00,stop_loss,-2.255666240323112,-1.127833120161556,250.78658270854032
BTC/USDT:USDT,v1_sniper,short,2026-02-20 15:00:00+00:00,2026-02-20 15:15:00+00:00,take_profit,3.5640400767301106,1.7820200383650553,254.35062278527045
HYPE/USDT:USDT,v1_sniper,long,2026-02-20 15:15:00+00:00,2026-02-20 15:45:00+00:00,take_profit,3.830560534317419,1.9152802671587095,258.1811833195879
SOL/USDT:USDT,v1_sniper,long,2026-02-21 09:30:00+00:00,2026-02-21 13:45:00+00:00,take_profit,3.523690398503872,1.761845199251936,261.70487371809173
BNB/USDT:USDT,v1_sniper,short,2026-02-21 16:00:00+00:00,2026-02-22 03:15:00+00:00,take_profit,3.568359761557369,1.7841798807786844,265.2732334796491
BNB/USDT:USDT,v1_sniper,long,2026-02-22 08:00:00+00:00,2026-02-22 12:30:00+00:00,stop_loss,-2.7042064945501507,-1.3521032472750754,262.56902698509896
XAUT/USDT:USDT,v1_sniper,long,2026-02-22 12:00:00+00:00,2026-02-22 14:15:00+00:00,take_profit,2.5943409275099576,1.2971704637549788,265.1633679126089
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,long,2026-02-20 14:45:00+00:00,2026-02-23 03:45:00+00:00,time_exit,-0.4449882512873527,-0.22249412564367635,264.7183796613216
HYPE/USDT:USDT,v1_sniper,long,2026-02-23 09:45:00+00:00,2026-02-23 11:45:00+00:00,stop_loss,-2.160027485916418,-1.080013742958209,262.55835217540516
NCSKAAPL2USD/USDT:USDT,v1_sniper,long,2026-02-20 15:45:00+00:00,2026-02-23 14:30:00+00:00,take_profit,3.7302173219889925,1.8651086609944962,266.2885694973942
NCSKAMZN2USD/USDT:USDT,v1_sniper,short,2026-02-23 14:30:00+00:00,2026-02-23 15:00:00+00:00,take_profit,3.7746839541547343,1.8873419770773672,270.0632534515489
BNB/USDT:USDT,v1_sniper,long,2026-02-24 08:30:00+00:00,2026-02-24 09:30:00+00:00,stop_loss,-2.5121972788039626,-1.2560986394019813,267.55105617274495
NCSKAMZN2USD/USDT:USDT,v1_sniper,long,2026-02-24 14:30:00+00:00,2026-02-24 14:45:00+00:00,take_profit,3.463738707613585,1.7318693538067924,271.0147948803585
NCSINASDAQ1002USD/USDT:USDT,v1_sniper,short,2026-02-26 14:30:00+00:00,2026-02-26 14:45:00+00:00,take_profit,3.2448762047985156,1.6224381023992578,274.25967108515704
HYPE/USDT:USDT,v1_sniper,short,2026-02-26 15:30:00+00:00,2026-02-27 03:30:00+00:00,time_exit,-0.527016783290363,-0.2635083916451815,273.73265430186666
ADA/USDT:USDT,v1_sniper,short,2026-02-27 10:00:00+00:00,2026-02-27 10:15:00+00:00,take_profit,3.6968940366972194,1.8484470183486097,277.4295483385639
ETH/USDT:USDT,v1_sniper,short,2026-02-27 09:45:00+00:00,2026-02-27 11:15:00+00:00,take_profit,3.821526026782268,1.910763013391134,281.2510743653462
