combo_id,symbol,mode,rsi_ob,rsi_os,require_bb_touch,require_macd_turn,require_volume,require_adx,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
10,AMZN/USD,reversal,75,30,False,True,True,False,2.0,59,37.28813559322034,0.46107077581168365,-340.8681456897966,-36.38904927902018
11,BTC,reversal,75,30,False,True,False,True,2.0,34,44.11764705882353,0.8773468859525105,-46.162239340194105,-11.889034936974397
11,ETH,reversal,75,30,False,True,False,True,2.0,41,43.90243902439025,1.1831762535372377,75.00130894640165,-7.5392734277696505
11,XAUT,reversal,75,30,False,True,False,True,2.0,31,32.25806451612903,0.3851292441484785,-283.5866146209278,-28.358661462092776
11,SP500/USD,reversal,75,30,False,True,False,True,2.0,17,35.294117647058826,0.3989734190975491,-127.0714091546547,-15.21833716519357
11,NASDAQ100/USD,reversal,75,30,False,True,False,True,2.0,23,26.08695652173913,0.37122943212514153,-194.67767603751327,-23.5677104244631
11,OIL_BRENT/USD,reversal,75,30,False,True,False,True,2.0,10,20.0,0.2775367686791931,-109.50937909297022,-12.742978942997196
11,SILVER/USD,reversal,75,30,False,True,False,True,2.0,13,30.76923076923077,0.34404271832257044,-137.98700988272356,-17.89122981786725
11,HYPE,reversal,75,30,False,True,False,True,2.0,51,25.49019607843137,0.24802714675970705,-440.0159083429463,-44.57212583007406
11,AAPL/USD,reversal,75,30,False,True,False,True,2.0,10,30.0,0.11183507240754773,-120.0577141898583,-12.570169573042916
11,AMZN/USD,reversal,75,30,False,True,False,True,2.0,18,22.22222222222222,0.43742854521187147,-149.66313897174302,-15.424780298145324
12,BTC,reversal,75,30,False,True,False,False,2.0,215,40.46511627906977,0.7448383912113337,-463.1793706605822,-52.04984010866474
12,ETH,reversal,75,30,False,True,False,False,2.0,231,44.15584415584416,0.7776004591076704,-432.82931862466535,-51.44357372808044
12,XAUT,reversal,75,30,False,True,False,False,2.0,219,32.42009132420091,0.40971464646158723,-813.8949219919776,-83.34413918742833
12,SP500/USD,reversal,75,30,False,True,False,False,2.0,75,40.0,0.4699802595404573,-439.3079582336243,-46.948653847482596
12,NASDAQ100/USD,reversal,75,30,False,True,False,False,2.0,87,41.37931034482759,0.7280425158924311,-273.85786618724615,-30.74102261690994
12,OIL_BRENT/USD,reversal,75,30,False,True,False,False,2.0,56,33.92857142857143,0.5936457756073654,-242.47300682591947,-29.932624888469434
12,SILVER/USD,reversal,75,30,False,True,False,False,2.0,96,33.33333333333333,0.5773786030606475,-457.1488800993943,-54.327081959447256
12,HYPE,reversal,75,30,False,True,False,False,2.0,185,31.891891891891895,0.5135982356428942,-684.4528918847775,-68.76678165706555
12,AAPL/USD,reversal,75,30,False,True,False,False,2.0,74,24.324324324324326,0.31903166451250753,-508.16382386998515,-51.13184788329605
12,AMZN/USD,reversal,75,30,False,True,False,False,2.0,95,36.84210526315789,0.5729919700584698,-395.76335617608925,-41.68683075662115
13,BTC,reversal,75,30,False,False,True,True,2.0,33,45.45454545454545,1.1258646637509375,46.2852877996736,-9.350604812764418
13,ETH,reversal,75,30,False,False,True,True,2.0,24,62.5,1.7372676894173191,157.69060779519737,-8.27947871899272
13,XAUT,reversal,75,30,False,False,True,True,2.0,27,22.22222222222222,0.20159604074309237,-343.5852429668088,-34.358524296680876
13,SP500/USD,reversal,75,30,False,False,True,True,2.0,13,30.76923076923077,0.18489681908875552,-164.67753239062097,-17.591218740518194
13,NASDAQ100/USD,reversal,75,30,False,False,True,True,2.0,13,46.15384615384615,0.8688928791176436,-20.57781923694779,-7.397125608214451
13,OIL_BRENT/USD,reversal,75,30,False,False,True,True,2.0,9,22.22222222222222,0.3053717400479947,-95.69289623593374,-11.389135222147925
13,SILVER/USD,reversal,75,30,False,False,True,True,2.0,17,29.411764705882355,0.3321598607501589,-177.5796201694783,-20.96999461488882
13,HYPE,reversal,75,30,False,False,True,True,2.0,35,25.71428571428571,0.31841613219328974,-298.3361500517991,-30.548499209272507
13,AAPL/USD,reversal,75,30,False,False,True,True,2.0,7,14.285714285714285,0.14161032208255953,-100.76302090085278,-10.278211671111318
13,AMZN/USD,reversal,75,30,False,False,True,True,2.0,14,21.428571428571427,0.35534168036440217,-141.3231360325359,-14.132313603253591
14,BTC,reversal,75,30,False,False,True,False,2.0,148,37.16216216216216,0.7341759014333651,-385.5399053992875,-44.33282478391914
14,ETH,reversal,75,30,False,False,True,False,2.0,148,48.64864864864865,1.0795224630561904,115.74555657618657,-19.91754088426304
14,XAUT,reversal,75,30,False,False,True,False,2.0,167,27.54491017964072,0.32885635251911005,-831.56630348421,-83.8986110365773
14,SP500/USD,reversal,75,30,False,False,True,False,2.0,45,28.888888888888886,0.16536447217295333,-490.4336659115402,-49.04336659115402
14,NASDAQ100/USD,reversal,75,30,False,False,True,False,2.0,51,43.13725490196079,0.828126712236237,-106.32794059775654,-15.840793574361744
14,OIL_BRENT/USD,reversal,75,30,False,False,True,False,2.0,51,35.294117647058826,0.5292339349023124,-264.0448066241338,-31.889232633484376
14,SILVER/USD,reversal,75,30,False,False,True,False,2.0,82,34.146341463414636,0.5877848497098226,-424.39188469873534,-49.02520730635193
14,HYPE,reversal,75,30,False,False,True,False,2.0,131,38.93129770992366,0.6908533198772923,-368.08448418619355,-38.00456959371266
14,AAPL/USD,reversal,75,30,False,False,True,False,2.0,53,18.867924528301888,0.24904433597881298,-455.7138119266905,-45.571381192669044
14,AMZN/USD,reversal,75,30,False,False,True,False,2.0,69,37.68115942028986,0.5247715650796912,-346.7429271417378,-35.394465439242516
15,BTC,reversal,75,30,False,False,False,True,2.0,48,39.58333333333333,0.7858440317380123,-110.6243297972735,-14.914950261061852
15,ETH,reversal,75,30,False,False,False,True,2.0,54,44.44444444444444,1.0715324262626413,39.73007930682775,-10.588307109215917
15,XAUT,reversal,75,30,False,False,False,True,2.0,40,25.0,0.2531778630911384,-418.2861335184649,-41.828613351846485
15,SP500/USD,reversal,75,30,False,False,False,True,2.0,21,33.33333333333333,0.3151452808686095,-182.0718289844691,-20.560156758098007
15,NASDAQ100/USD,reversal,75,30,False,False,False,True,2.0,27,29.629629629629626,0.4080516476629228,-207.1509831738607,-24.751538805525506
15,OIL_BRENT/USD,reversal,75,30,False,False,False,True,2.0,13,15.384615384615385,0.23695948282468665,-135.465779706342,-15.286383827574237
15,SILVER/USD,reversal,75,30,False,False,False,True,2.0,18,33.33333333333333,0.44874955401900923,-146.7286021862784,-20.96999461488882
15,HYPE,reversal,75,30,False,False,False,True,2.0,59,25.423728813559322,0.2925788004875231,-469.5119621161408,-47.491679405626776
15,AAPL/USD,reversal,75,30,False,False,False,True,2.0,16,25.0,0.13618958846693893,-185.54418495303855,-19.16790634521085
15,AMZN/USD,reversal,75,30,False,False,False,True,2.0,19,26.31578947368421,0.4645900547185792,-146.41078799603588,-14.641078799603587
16,BTC,reversal,75,30,False,False,False,False,2.0,256,37.5,0.6556279909659265,-645.2617141717235,-66.28636210170411
16,ETH,reversal,75,30,False,False,False,False,2.0,285,43.15789473684211,0.7727955083468746,-523.0572372391243,-56.55228463594973
16,XAUT,reversal,75,30,False,False,False,False,2.0,260,30.76923076923077,0.3589417496465336,-902.239609276887,-91.24298038152837
16,SP500/USD,reversal,75,30,False,False,False,False,2.0,91,37.362637362637365,0.3977088513520486,-579.7659212747539,-60.23845192219343
16,NASDAQ100/USD,reversal,75,30,False,False,False,False,2.0,103,40.77669902912621,0.7221316422185925,-325.7499079252781,-35.4787872778333
16,OIL_BRENT/USD,reversal,75,30,False,False,False,False,2.0,72,34.72222222222222,0.6018776905928219,-297.4922112400965,-34.67213591877738
16,SILVER/USD,reversal,75,30,False,False,False,False,2.0,112,34.82142857142857,0.5620565920909307,-512.7254302364585,-52.604046867599706
16,HYPE,reversal,75,30,False,False,False,False,2.0,212,32.54716981132076,0.49960518316719843,-735.8064760564891,-73.84981891482313
16,AAPL/USD,reversal,75,30,False,False,False,False,2.0,97,26.804123711340207,0.3573585991019509,-572.5076557785153,-58.24532994843582
16,AMZN/USD,reversal,75,30,False,False,False,False,2.0,116,40.51724137931034,0.7344503204870441,-303.68048094547817,-31.135694318968948
17,BTC,reversal,75,25,True,True,True,True,2.0,9,66.66666666666666,2.200567005534769,93.28827637196696,-2.5488226140678334
17,ETH,reversal,75,25,True,True,True,True,2.0,10,60.0,1.244481623801591,23.82954524741342,-5.4991164210477255
17,XAUT,reversal,75,25,True,True,True,True,2.0,12,41.66666666666667,0.5687701546229534,-81.55665880309903,-10.954720986528935
17,SP500/USD,reversal,75,25,True,True,True,True,2.0,2,50.0,0.4726063550989047,-16.471088382323387,-3.077684212516547
17,NASDAQ100/USD,reversal,75,25,True,True,True,True,2.0,6,50.0,1.4291422341042905,25.058316807246,-4.948274593095775
17,OIL_BRENT/USD,reversal,75,25,True,True,True,True,2.0,6,33.33333333333333,0.47269670543462805,-46.92821164321356,-6.610801783878811
17,SILVER/USD,reversal,75,25,True,True,True,True,2.0,9,33.33333333333333,0.47991010408957974,-72.88854440934313,-13.272578055837913
17,HYPE,reversal,75,25,True,True,True,True,2.0,16,25.0,0.30300202043884494,-152.52613492729608,-16.116054981936305
17,AAPL/USD,reversal,75,25,True,True,True,True,2.0,1,0.0,0.0,-28.573994074073426,-2.8573994074073426
17,AMZN/USD,reversal,75,25,True,True,True,True,2.0,6,16.666666666666664,0.30213096656082233,-64.8883593893488,-7.539287483347978
18,BTC,reversal,75,25,True,True,True,False,2.0,55,38.18181818181819,0.7612619219959174,-165.01508230951742,-24.958724346575156
18,ETH,reversal,75,25,True,True,True,False,2.0,55,41.81818181818181,0.8914443808515299,-63.71204196272811,-13.523488031325911
18,XAUT,reversal,75,25,True,True,True,False,2.0,83,36.144578313253014,0.5826579066713733,-383.61016857182824,-40.23755562823329
18,SP500/USD,reversal,75,25,True,True,True,False,2.0,12,50.0,0.47632175678599126,-85.43340337988332,-13.048297650102278
