combo_id,symbol,stop_mode,atr_mult,wick_buffer_frac,require_pattern,rr_ratio,num_trades,win_rate,profit_factor,pnl_net_total,max_drawdown_pct
10,AMZN/USD,atr,2.0,,True,2.0,122,40.98360655737705,0.7177994625099379,-334.08568226751277,-42.30771402969488
11,BTC,atr,2.5,,False,2.0,271,48.708487084870846,1.2727063018987688,610.0363637648463,-13.88462169772128
11,ETH,atr,2.5,,False,2.0,303,51.48514851485149,1.1569863113274435,344.9926730737179,-27.12027204748036
11,XAUT,atr,2.5,,False,2.0,274,42.700729927007295,0.7118681338459466,-607.2193692969233,-64.55789882425
11,SP500/USD,atr,2.5,,False,2.0,121,46.28099173553719,0.5796294591884146,-406.0204058130613,-41.936121534147496
11,NASDAQ100/USD,atr,2.5,,False,2.0,122,40.16393442622951,0.6080220697185219,-390.3151237960626,-40.90386063548277
11,OIL_BRENT/USD,atr,2.5,,False,2.0,78,50.0,1.0331959493323868,20.95097893129514,-9.507328074620437
11,SILVER/USD,atr,2.5,,False,2.0,111,42.34234234234234,0.8624685232451829,-138.351199612036,-32.282332013177296
11,HYPE,atr,2.5,,False,2.0,257,49.0272373540856,1.2047529066587828,544.6932834803508,-18.28652339839216
11,AAPL/USD,atr,2.5,,False,2.0,152,44.07894736842105,0.8946947289579498,-133.0928135055027,-25.934202888421794
11,AMZN/USD,atr,2.5,,False,2.0,147,44.21768707482993,0.7628431548684771,-306.4540029219962,-46.504922971374235
12,BTC,atr,2.5,,True,2.0,205,43.41463414634146,1.1026714761963488,163.08994579457135,-21.44161808839436
12,ETH,atr,2.5,,True,2.0,208,50.0,1.0943194379267973,136.09225785169883,-19.954209260228886
12,XAUT,atr,2.5,,True,2.0,213,45.07042253521127,0.6745097136212501,-561.9307457305383,-58.9830522905069
12,SP500/USD,atr,2.5,,True,2.0,101,44.554455445544555,0.4626741119316976,-438.5619872072891,-46.40590210248175
12,NASDAQ100/USD,atr,2.5,,True,2.0,89,38.20224719101123,0.5559702859166503,-346.5318106963466,-35.28752852919237
12,OIL_BRENT/USD,atr,2.5,,True,2.0,55,56.36363636363636,1.2759341223659375,115.25166968204098,-10.299615681009834
12,SILVER/USD,atr,2.5,,True,2.0,76,38.15789473684211,0.5442049206356853,-329.82536898283274,-34.09249531266889
12,HYPE,atr,2.5,,True,2.0,197,48.223350253807105,1.1229254873565386,238.53716910489743,-24.183936344327673
